ISBN10	Title	Author	Cover	Publisher	Pages
0553229281	Majipoor Chronicles	Robert Silverberg	http://www.openisbn.com/cover/0553229281_72.jpg	Bantam	281
0553244949	Valentine Pontifex (Majipoor: Lord Valentine, Book 3)	Robert Silverberg	http://www.openisbn.com/cover/0553244949_72.jpg	Spectra	368
0441646611	Cat-a-Lyst	Alan Dean Foster	http://www.openisbn.com/cover/0441646611_72.jpg	Ace	325
0441516645	Glory Lane	Alan Dean Foster	http://www.openisbn.com/cover/0441516645_72.jpg	Ace	295
0671601075	Life, The Universe And Everything	Douglas Adams	http://www.openisbn.com/cover/0671601075_72.jpg	Pocket	227
067166493X	So Long And Thanks For All The Fish	Douglas Adams	http://www.openisbn.com/cover/067166493X_72.jpg	Pocket	0
0671532642	The Restaurant At The End Of The Universe	Douglas Adams	http://www.openisbn.com/cover/0671532642_72.jpg	Pocket	0
9681908244	La Piel Del Cielo (Spanish Edition)	Elena Poniatowska	http://www.openisbn.com/cover/9681908244_72.jpg	Alfaguara	480
0886772680	The Best Of Marion Zimmer Bradley (Daw Science Fiction)	Marion Zimmer Bradley	http://www.openisbn.com/cover/0886772680_72.jpg	DAW	1
0812511840	Knight Moves	Walter Jon Williams	http://www.openisbn.com/cover/0812511840_72.jpg	Tor Books	0
0671865714	Here There Be Dragons (Star Trek The Next Generation, No 28)	John Peel	http://www.openisbn.com/cover/0671865714_72.jpg	Star Trek	275
0515105449	Few Die Well	David R. Olson	http://www.openisbn.com/cover/0515105449_72.jpg	Jove	310
0451404505	The Right Kind Of War	John McCormick	http://www.openisbn.com/cover/0451404505_72.jpg	Onyx	384
0515112461	Targets Of Opportunity	Joe Weber	http://www.openisbn.com/cover/0515112461_72.jpg	Jove	10
0451407504	Seaspell	Bronwyn Williams	http://www.openisbn.com/cover/0451407504_72.jpg	Topaz	0
0449206440	The Crystal Cave (The Arthurian Saga, Book 1)	Mary Stewart	http://www.openisbn.com/cover/0449206440_72.jpg	Eos (Trade)	512
0380809176	Meet Me At Midnight (With This Ring, Book 2)	Suzanne Enoch	http://www.openisbn.com/cover/0380809176_72.jpg	Avon	384
0385506708	Death Match: A Novel (Child, Lincoln)	Lincoln Child	http://www.openisbn.com/cover/0385506708_72.jpg	Doubleday	368
0515109509	The Cat Who Moved A Mountain	Lilian Jackson Braun	http://www.openisbn.com/cover/0515109509_72.jpg	Jove	261
0446355569	The City Of Joy	Dominique Lapierre	http://www.openisbn.com/cover/0446355569_72.jpg	Grand Central Publishing	552
0192838601	Sons And Lovers (Oxford World's Classics)	D. H. Lawrence,David Trotter	http://www.openisbn.com/cover/0192838601_72.jpg	Oxford University Press, USA	528
0140255036	Digging	Sara Dowse	http://www.openisbn.com/cover/0140255036_72.jpg	Penguin Books Australia	193
020717055X	Crocodile Fury	Beth Yahp	http://www.openisbn.com/cover/020717055X_72.jpg	Harpercollins	224
0060173092	Ecstasy Club: A Novel	Douglas Rushkoff	http://www.openisbn.com/cover/0060173092_72.jpg	HarperOne	320
0151001820	The Club Dumas	Arturo Perez- Reverte	http://www.openisbn.com/cover/0151001820_72.jpg	Harcourt Brace &amp; Company	0
0553100890	Star Wars: Shadows Of The Empire	Steve Perry	http://www.openisbn.com/cover/0553100890_72.jpg	Spectra	340
0679437851	An Anthropologist On Mars: Seven Paradoxical Tales	Oliver Sacks	http://www.openisbn.com/cover/0679437851_72.jpg	Knopf	327
0385483260	A Tale Of Two Cities (Penguin Readers, Level 6)	Charles Dickens,David Wharry	http://www.openisbn.com/cover/0385483260_72.jpg	Penguin	93
0446522252	Reason For Hope: A Spiritual Journey	Jane Goodall,Phillip Berman	http://www.openisbn.com/cover/0446522252_72.jpg	Grand Central Publishing	304
0030844924	The Vantage Point: Perspectives Of The Presidency, 1963-1969	Lyndon Baines Johnson	http://www.openisbn.com/cover/0030844924_72.jpg	Holt, Rinehart And Winston	636
0816029091	Encyclopedia Of Gods: Over 2,500 Deities Of The World	Michael Jordan	http://www.openisbn.com/cover/0816029091_72.jpg	Facts On File	352
1578660343	Quilt Masterpieces	Susan Beth Pfeffer	http://www.openisbn.com/cover/1578660343_72.jpg	Galahad Books	112
0801431611	Madness In America: Cultural And Medical Perceptions Of Mental Illness Before 1914 (Cornell Studies In The History Of Psychiatry)	Lynn Gamwell,Nancy Tomes	http://www.openisbn.com/cover/0801431611_72.jpg	Cornell Univ Pr	192
0696207397	101 Full-Size Quilt Blocks And Borders (Better Homes &amp; Gardens)	Better Homes And Gardens Books	http://www.openisbn.com/cover/0696207397_72.jpg	Better Homes And Gardens	216
1567994741	The Quilt: Beauty In Fabric And Thread	Marie B. Salazar	http://www.openisbn.com/cover/1567994741_72.jpg	MetroBooks (NY)	144
0714835420	The 20th Century Art Book	Editors Of Phaidon Press	http://www.openisbn.com/cover/0714835420_72.jpg	Phaidon Press	512
0517159635	Civil Rights Movement: An Illustrated History	Brenda Wilkinson	http://www.openisbn.com/cover/0517159635_72.jpg	Gramercy	0
0140237712	The Encyclopedia Of Embroidery Techniques: The Unique Visual Directory Of All The Major Embroidery Techniques...	Pauline Brown	http://www.openisbn.com/cover/0140237712_72.jpg	Studio	176
1566195268	Mark Twain On The Damned Human Race	Mark Twain	http://www.openisbn.com/cover/1566195268_72.jpg	Hill Wang	0
1888363576	Grand Central Winter: Stories From The Street	Lee Stringer,Kurt Vonnegut	http://www.openisbn.com/cover/1888363576_72.jpg	Seven Stories Press	240
0449225046	Black Lightning	John Saul	http://www.openisbn.com/cover/0449225046_72.jpg	Ballantine Books	448
0938985000	Mountain Memories III	J. Dennis Deitz,Richard Grimes	http://www.openisbn.com/cover/0938985000_72.jpg	Mountain Memories Books	180
0140161163	The Lifted Veil (Virago Modern Classics)	George Eliot	http://www.openisbn.com/cover/0140161163_72.jpg	Penguin Books	9
0671675427	Marie Curie: A Life	Susan Quinn	http://www.openisbn.com/cover/0671675427_72.jpg	Simon &amp; Schuster	512
9510119342	Kasialatiedon Opas (Finnish Edition)	Leo Pennanen	http://www.openisbn.com/cover/9510119342_72.jpg	Soderstrom	0
0899670202	Lassie Come Home	Eric Knight	http://www.openisbn.com/cover/0899670202_72.jpg	Buccaneer Books	0
055326026X	Twisting The Rope ( Black Dragon Series )	R.A. Macavoy	http://www.openisbn.com/cover/055326026X_72.jpg	Bantam Spectra	242
0312989474	A Fine And Bitter Snow: A Kate Shugak Novel (Kate Shugak Mysteries)	Dana Stabenow	http://www.openisbn.com/cover/0312989474_72.jpg	Minotaur Books	320
0821602039	Mrs. Byrne's Dictionary Of Unusual, Obscure, And Preposterous Words	Josefa Heifetz	http://www.openisbn.com/cover/0821602039_72.jpg	University Books, Inc.	242
0765342227	The Sky So Big And Black	John Barnes	http://www.openisbn.com/cover/0765342227_72.jpg	Tor Books	320
0553273817	A Canticle For Leibowitz	Walter M. Miller Jr.	http://www.openisbn.com/cover/0553273817_72.jpg	Bantam Spectra	368
0812520157	Speaker For The Dead (Ender's Game Series, No. 2)	Orson Scott Card	http://www.openisbn.com/cover/0812520157_72.jpg	Tor Books	416
0399133038	Just Another Kid	Torey L. Hayden	http://www.openisbn.com/cover/0399133038_72.jpg	Putnam Adult	318
0836217241	The Far Side ® Gallery 4	Gary Larson,Robin Williams	http://www.openisbn.com/cover/0836217241_72.jpg	Andrews McMeel Publishing	172
0553349058	Wisdom Of The Heart	Karen A. Signell	http://www.openisbn.com/cover/0553349058_72.jpg	Bantam	325
0671318578	Retief! (A Collection Of Stories)	Keith Laumer,Eric Flint	http://www.openisbn.com/cover/0671318578_72.jpg	Baen	608
0142000264	Murder At Monticello: A Homer Kelly Mystery (Homer Kelly Mysteries)	Jane Langton	http://www.openisbn.com/cover/0142000264_72.jpg	Penguin (Non-Classics)	272
0449208281	The Unexpected Mrs. Pollifax	Dorothy Gilman	http://www.openisbn.com/cover/0449208281_72.jpg	Fawcett	208
0689312024	Izzy, Willy-Nilly	Cynthia Voigt	http://www.openisbn.com/cover/0689312024_72.jpg	Atheneum	276
0451199448	So Sure Of Death (Liam Campbell Mysteries)	Dana Stabenow	http://www.openisbn.com/cover/0451199448_72.jpg	Signet	304
0446405345	The Raven In The Foregate (Brother Cadfael Mysteries)	Ellis Peters	http://www.openisbn.com/cover/0446405345_72.jpg	Mysterious Press	240
0440227437	Black Cauldron, The	Lloyd Alexander	http://www.openisbn.com/cover/0440227437_72.jpg	Laurel Leaf	0
1585671487	Islandia	Austin Tappan Wright	http://www.openisbn.com/cover/1585671487_72.jpg	Overlook TP	101
0446672351	Reservation Blues	Sherman Alexie	http://www.openisbn.com/cover/0446672351_72.jpg	Grand Central Publishing	320
0425158497	A Cold-Blooded Business (Kate Shugak Mystery)	Dana Stabenow	http://www.openisbn.com/cover/0425158497_72.jpg	Berkley	240
0768322413	Destiny	Flavia	http://www.openisbn.com/cover/0768322413_72.jpg	Cedco Publishing Company	240
0380003856	Harold And Maude	Colin Higgins	http://www.openisbn.com/cover/0380003856_72.jpg	Avon Books (Mm)	0
0099272687	Patchwork Planet Uk Edition	Anne Tyler	http://www.openisbn.com/cover/0099272687_72.jpg	Trafalgar Square	304
1860465536	Seville Communion (Panther S.)	Arturo Perez-Reverte	http://www.openisbn.com/cover/1860465536_72.jpg	Harvill Pr	336
0525945784	Touch The Top Of The World: A Blind Man's Journey To Climb Farther Than The Eye Can See	Erik Weihenmayer	http://www.openisbn.com/cover/0525945784_72.jpg	E P Dutton	0
085572191X	100 Walks In Tasmania	Tyrone T. Thomas	http://www.openisbn.com/cover/085572191X_72.jpg	Hill Of Content Pub Co Pty Ltd	0
0061064866	The Forgotten Filly (Thoroughbred Club)	Karle Dickerson	http://www.openisbn.com/cover/0061064866_72.jpg	HarperTorch	192
0140280499	The Farming Of Bones	Edwidge Danticat	http://www.openisbn.com/cover/0140280499_72.jpg	Penguin (Non-Classics)	312
0140259708	Anything Considered	Peter Mayle	http://www.openisbn.com/cover/0140259708_72.jpg	Penguin Putnam~mass	256
0345338588	On A Pale Horse (Incarnations Of Immortality, Bk. 1)	Piers Anthony	http://www.openisbn.com/cover/0345338588_72.jpg	Del Rey	336
0345318854	With A Tangled Skein (Incarnations Of Immortality, Book 3)	Piers Anthony	http://www.openisbn.com/cover/0345318854_72.jpg	Ballantine Books	416
0140133496	Graves In Academe	Susan Kenney	http://www.openisbn.com/cover/0140133496_72.jpg	Penguin Books	28
0061097101	The Saving Graces: A Novel	Patricia Gaffney	http://www.openisbn.com/cover/0061097101_72.jpg	HarperTorch	528
2246650119	Chroniques De Los Angeles	Annette Lévy-Willard	http://www.openisbn.com/cover/2246650119_72.jpg	Grasset	220
0708832725	Seeds Of Love A	Georgeson V	http://www.openisbn.com/cover/0708832725_72.jpg	Warner	413
1843336162	The Beginner's Guide To Self Hypnosis	Ursula Markham	http://www.openisbn.com/cover/1843336162_72.jpg	Vega	144
1570621284	Shambhala: Sacred Path Of The Warrior (Shambhala Pocket Classics)	Chogyam Trungpa	http://www.openisbn.com/cover/1570621284_72.jpg	Shambhala	320
0812516257	Nightside The Long Sun (Book Of The Long Sun)	Gene Wolfe	http://www.openisbn.com/cover/0812516257_72.jpg	Tor Books	352
0140104321	Cadillac Desert	Marc Reisner	http://www.openisbn.com/cover/0140104321_72.jpg	Penguin (Non-Classics)	60
0140250824	Thin He Was And Filthy-Haired	Robert Llewellyn	http://www.openisbn.com/cover/0140250824_72.jpg	Penguin Books Ltd	291
2266104535	Et Si C'était Vrai...	Marc Levy	http://www.openisbn.com/cover/2266104535_72.jpg	Pocket	250
2020352257	Vice-versa	Will Self	http://www.openisbn.com/cover/2020352257_72.jpg	Seuil	316
2070417212	La Légende D'Alexandre	Jacques Lacarrière	http://www.openisbn.com/cover/2070417212_72.jpg	Gallimard	206
0902920049	Rhyming Cockney Slang	Jack Jones	http://www.openisbn.com/cover/0902920049_72.jpg	Abson Books London	36
1858286794	The Mini Rough Guide To Paris	Rachel Kaberry,Amy K. Brown	http://www.openisbn.com/cover/1858286794_72.jpg	Rough Guides	368
0140622306	Portrait Of The Artist As A Young Man (Penguin Popular Classics)	James Joyce	http://www.openisbn.com/cover/0140622306_72.jpg	Penguin Popular Classics	288
0440432960	HENRY AND RIBSY	Beverly Cleary	http://www.openisbn.com/cover/0440432960_72.jpg	Yearling	0
0345380975	Stranger At The Wedding	Barbara Hambly	http://www.openisbn.com/cover/0345380975_72.jpg	Del Rey	341
067102261X	The Sum Of All Men (Runelords)	David Farland	http://www.openisbn.com/cover/067102261X_72.jpg	Earthlight	672
055327449X	The Illustrated Man (Grand Master Editions)	Ray Bradbury	http://www.openisbn.com/cover/055327449X_72.jpg	Spectra	192
0425093328	The Cat Who Walks Through Walls	Robert A. Heinlein	http://www.openisbn.com/cover/0425093328_72.jpg	Berkley	388
0312979533	A Place Of Execution	Val McDermid	http://www.openisbn.com/cover/0312979533_72.jpg	St. Martin's Paperbacks	480
1569470154	Queen And I	Sue Townsend	http://www.openisbn.com/cover/1569470154_72.jpg	Soho Press	240
0439228913	Wuthering Heights	Emily Brontë	http://www.openisbn.com/cover/0439228913_72.jpg	Scholastic Paperbacks	416
0060951281	Eva Luna (Spanish Language Edition)	Isabel Allende	http://www.openisbn.com/cover/0060951281_72.jpg	Rayo	288
0679879269	The Amber Spyglass (His Dark Materials, Book 3)	Philip Pullman	http://www.openisbn.com/cover/0679879269_72.jpg	Knopf Books For Young Readers	518
0679879250	The Subtle Knife (His Dark Materials, Book 2)	Philip Pullman	http://www.openisbn.com/cover/0679879250_72.jpg	Knopf Books For Young Readers	352
0060951303	La Casa De Los Espíritus	Isabel Allende	http://www.openisbn.com/cover/0060951303_72.jpg	Rayo	464
0439456983	Lucas	Kevin Brooks	http://www.openisbn.com/cover/0439456983_72.jpg	The Chicken House	432
0813511704	Quicksand And Passing (American Women Writers Series)	Nella Larsen,Deborah McDowell	http://www.openisbn.com/cover/0813511704_72.jpg	Rutgers University Press	246
0312890249	Prince Ombra	Roderick MacLeish	http://www.openisbn.com/cover/0312890249_72.jpg	Orb Books	320
0393310396	Letters To A Young Poet	Rainer Maria Rilke,M.D. Herter Norton	http://www.openisbn.com/cover/0393310396_72.jpg	W. W. Norton &amp; Company	123
0312253737	The Basic Eight	Daniel Handler	http://www.openisbn.com/cover/0312253737_72.jpg	Thomas Dunne Books	329
0451159497	Sphinx	Robin Cook	http://www.openisbn.com/cover/0451159497_72.jpg	Signet	320
0446675792	Shagadelically Speaking: The Words And World Of Austin Powers	Lance Gould,H Roberts Design	http://www.openisbn.com/cover/0446675792_72.jpg	Warner Books	154
0425155404	Invasion	Robin Cook	http://www.openisbn.com/cover/0425155404_72.jpg	Berkley	352
0671535552	This Side Of Paradise (Pocket Professor)	F. Scott Fitzgerald	http://www.openisbn.com/cover/0671535552_72.jpg	Simon &amp; Schuster	352
0299177742	The Complete Poetry Of Catullus (Wisconsin Studies In Classics)	Catullus,David Mulroy	http://www.openisbn.com/cover/0299177742_72.jpg	University Of Wisconsin Press	160
0140231900	Mr. Vertigo	Paul Auster	http://www.openisbn.com/cover/0140231900_72.jpg	Penguin (Non-Classics)	304
0762411554	110%: 110 Strategies For Feeling Great Every Day	Pat Croce,Bill Lyon	http://www.openisbn.com/cover/0762411554_72.jpg	Running Press	128
0747543259	Breaks Uk Edition	Richard Price	http://www.openisbn.com/cover/0747543259_72.jpg	Trafalgar Square	448
9875021245	Dracula/ Dracula (Spanish Edition)	Bram Stoker	http://www.openisbn.com/cover/9875021245_72.jpg	Distal	446
0486405524	The War Of The Worlds (Dover Children's Thrift Classics)	H. G. Wells	http://www.openisbn.com/cover/0486405524_72.jpg	Dover Publications	80
0863560237	The Crusades Through Arab Eyes (Saqi Essentials)	Amin Maalouf	http://www.openisbn.com/cover/0863560237_72.jpg	Saqi Books	293
0674810511	Six Walks In The Fictional Woods	Umberto Eco	http://www.openisbn.com/cover/0674810511_72.jpg	Harvard University Press	160
0151002177	Animal Farm: A Fairy Story	George Orwell,Ralph Steadman	http://www.openisbn.com/cover/0151002177_72.jpg	Houghton Mifflin Harcourt	180
0451458222	The Summer Tree (The Fionavar Tapestry, Book 1)	Guy Gavriel Kay	http://www.openisbn.com/cover/0451458222_72.jpg	Roc Trade	400
0613072103	Airframe	Michael Crichton	http://www.openisbn.com/cover/0613072103_72.jpg	San Val	431
067945540X	Lost World (Movie Tie-In Edition)	Michael Crichton	http://www.openisbn.com/cover/067945540X_72.jpg	Knopf	393
0618002243	The Return Of The King (The Lord Of The Rings, Part 3)	J. R. R. Tolkien	http://www.openisbn.com/cover/0618002243_72.jpg	Mariner Books	432
0618002235	The Two Towers (The Lord Of The Rings, Part 2)	J.R.R. Tolkien	http://www.openisbn.com/cover/0618002235_72.jpg	Mariner Books	352
0618002227	The Fellowship Of The Ring (The Lord Of The Rings, Part 1)	J. R. R. Tolkien	http://www.openisbn.com/cover/0618002227_72.jpg	Mariner Books	432
0001047973	Brave New World	Aldous Huxley,Tony Britton	http://www.openisbn.com/cover/0001047973_72.jpg	Trafalgar Square Publishing	0
0452262933	1984: 60th-Anniversary Edition (Plume)	George Orwell,Erich Fromm	http://www.openisbn.com/cover/0452262933_72.jpg	Plume	304
0684838087	Weird Like Us: My Bohemian America	Ann Powers	http://www.openisbn.com/cover/0684838087_72.jpg	Simon &amp; Schuster	288
0517488906	Alices Adventures In Wonderland	Lewis Carroll,Gwynedd M. Hudson	http://www.openisbn.com/cover/0517488906_72.jpg	Children's Classics	180
0679740678	The Man In The High Castle	Philip K. Dick	http://www.openisbn.com/cover/0679740678_72.jpg	Vintage	272
0330346520	Hollywood Lies (Pb)	David Ambrose	http://www.openisbn.com/cover/0330346520_72.jpg	Pan Macmillan	293
0679735747	Walden	Henry David Thoreau,Edward Hoagland	http://www.openisbn.com/cover/0679735747_72.jpg	Vintage	320
0060294884	The Paper Doorway: Funny Verse And Nothing Worse	Dean Koontz,Phil Parks	http://www.openisbn.com/cover/0060294884_72.jpg	HarperCollins	160
0440206324	The Island	Gary Paulsen	http://www.openisbn.com/cover/0440206324_72.jpg	Laurel Leaf	208
0812536304	Mysteries Of Bizarre Animals And Freaks Of Nature (Strange Unsolved Mysteries)	Phyllis Raybin Emert,Jael	http://www.openisbn.com/cover/0812536304_72.jpg	Tor Books	128
3404612493	Draußen!	Ursula Burkowski	http://www.openisbn.com/cover/3404612493_72.jpg	Bastei Lübbe (Bastei Verlag)	347
344242528X	Philadelphia. Roman.	Christopher Davis,Ron Nyswaner	http://www.openisbn.com/cover/344242528X_72.jpg	Goldmann Wilhelm GmbH	223
006447108X	The Last Battle	C. S. Lewis,Pauline Baynes	http://www.openisbn.com/cover/006447108X_72.jpg	HarperCollins	240
0451409973	Julie And Romeo	Jeanne Ray	http://www.openisbn.com/cover/0451409973_72.jpg	Onyx	256
0821773712	Autumn Leaves	Annie Smith	http://www.openisbn.com/cover/0821773712_72.jpg	Zebra	302
